title,imdbid,genres
A Woman of Paris: A Drama of Fate,14624,Drama
A Woman of Paris: A Drama of Fate,14624,Romance
Die Nibelungen: Siegfried,15175,Adventure
Die Nibelungen: Siegfried,15175,Drama
Die Nibelungen: Siegfried,15175,Fantasy
Die Nibelungen: Kriemhild's Revenge,15174,Adventure
Die Nibelungen: Kriemhild's Revenge,15174,Drama
Die Nibelungen: Kriemhild's Revenge,15174,Fantasy
The Phantom of the Opera,16220,Drama
The Phantom of the Opera,16220,Horror
The Lost World,16039,Adventure
The Lost World,16039,Fantasy
The Lost World,16039,Drama
The Big Parade,15624,Drama
The Big Parade,15624,Romance
The Big Parade,15624,War
Napoleon,18192,Drama
Napoleon,18192,History
Napoleon,18192,War
Sunrise: A Song of Two Humans,18455,Drama
Sunrise: A Song of Two Humans,18455,Romance
While the City Sleeps,19571,Drama
While the City Sleeps,19571,Crime
The Man Who Laughs,19130,Drama
The Man Who Laughs,19130,Horror
The Man Who Laughs,19130,Mystery
The Docks of New York,18839,Drama
The Docks of New York,18839,Romance
Our Dancing Daughters,19237,Drama
Our Dancing Daughters,19237,Romance
The Cocoanuts,19777,Comedy
The Cocoanuts,19777,Music
Blackmail,19702,Drama
Blackmail,19702,Thriller
Dracula,21814,Horror
Dracula,21814,Drama
Dracula,21814,Fantasy
The Smiling Lieutenant,22074,Comedy
The Smiling Lieutenant,22074,Romance
Rich and Strange,23395,Comedy
Rich and Strange,23395,Romance
Rich and Strange,23395,Drama
Freaks,22913,Drama
Freaks,22913,Horror
Love Me Tonight,23158,Comedy
Love Me Tonight,23158,Romance
Top Hat,27125,Comedy
Top Hat,27125,Music
Top Hat,27125,Romance
Anna Karenina,26071,Drama
Anna Karenina,26071,Romance
Mad Love,26663,Horror
Mad Love,26663,Romance
Wife vs. Secretary,28505,Comedy
Wife vs. Secretary,28505,Drama
Wife vs. Secretary,28505,Romance
My Man Godfrey,28010,Comedy
My Man Godfrey,28010,Romance
My Man Godfrey,28010,Drama
Fury,27652,Crime
Fury,27652,Drama
Fury,27652,Thriller
These Three,28356,Drama
These Three,28356,Romance
Conquest,28739,Drama
Conquest,28739,History
Conquest,28739,Romance
Topper,29682,Comedy
Topper,29682,Fantasy
Topper,29682,Romance
Lost Horizon,29162,Adventure
Lost Horizon,29162,Fantasy
Lost Horizon,29162,Drama
Lost Horizon,29162,Mystery
Knight Without Armour,29087,History
Knight Without Armour,29087,Drama
Knight Without Armour,29087,Adventure
A Day at the Races,28772,Comedy
A Day at the Races,28772,Music
Pépé le Moko,29453,Crime
Pépé le Moko,29453,Romance
Pépé le Moko,29453,Drama
Carefree,29971,Comedy
Carefree,29971,Music
Carefree,29971,Romance
Jezebel,30287,Drama
Jezebel,30287,Romance
The Sisters,30755,Drama
The Adventures of Robin Hood,29843,Adventure
The Adventures of Robin Hood,29843,Action
The Adventures of Robin Hood,29843,Romance
Wuthering Heights,32145,Drama
Wuthering Heights,32145,Romance
"Goodbye, Mr. Chips",31385,Drama
"Goodbye, Mr. Chips",31385,Romance
Juarez,31516,Drama
Juarez,31516,History
Juarez,31516,Romance
The Private Lives of Elizabeth and Essex,31826,Drama
The Private Lives of Elizabeth and Essex,31826,History
The Private Lives of Elizabeth and Essex,31826,Romance
Young Mr. Lincoln,32155,Drama
Young Mr. Lincoln,32155,History
Jesse James,31507,Western
Jesse James,31507,Crime
Jesse James,31507,Drama
Jesse James,31507,History
Drums Along the Mohawk,31252,Drama
Drums Along the Mohawk,31252,History
Drums Along the Mohawk,31252,War
The Story of Alexander Graham Bell,31981,Drama
The Story of Alexander Graham Bell,31981,History
At the Circus,31060,Comedy
At the Circus,31060,Music
Mr. Smith Goes to Washington,31679,Comedy
Mr. Smith Goes to Washington,31679,Drama
Le Jour se lève,31514,Crime
Le Jour se lève,31514,Drama
Comrade X,32349,Comedy
Comrade X,32349,Romance
"All This, and Heaven Too",32194,Drama
"All This, and Heaven Too",32194,Romance
The Letter,32701,Crime
The Letter,32701,Drama
The Letter,32701,Romance
The Letter,32701,Mystery
Two-Faced Woman,34328,Comedy
Two-Faced Woman,34328,Romance
Dumbo,33563,Animation
Dumbo,33563,Family
The Little Foxes,33836,Drama
The Little Foxes,33836,Romance
The Lady Eve,33804,Comedy
The Lady Eve,33804,Romance
The Wolf Man,34398,Horror
The Wolf Man,34398,Drama
The Magnificent Ambersons,35015,Drama
The Magnificent Ambersons,35015,Romance
The Magnificent Ambersons,35015,History
Tales of Manhattan,35415,Comedy
Tales of Manhattan,35415,Drama
Tales of Manhattan,35415,Romance
The Life and Death of Colonel Blimp,36112,Drama
The Life and Death of Colonel Blimp,36112,Romance
The Life and Death of Colonel Blimp,36112,War
Mr. Skeffington,37094,Drama
Mr. Skeffington,37094,Romance
Hail the Conquering Hero,36891,Comedy
Hail the Conquering Hero,36891,War
The Lost Weekend,37884,Drama
Children of Paradise,37674,Drama
Children of Paradise,37674,Romance
The Thin Man Goes Home,37365,Comedy
The Thin Man Goes Home,37365,Mystery
The Thin Man Goes Home,37365,Thriller
Notorious,38787,Thriller
Notorious,38787,Romance
Notorious,38787,Mystery
The Best Years of Our Lives,36868,Drama
The Best Years of Our Lives,36868,Romance
The Best Years of Our Lives,36868,War
Duel in the Sun,38499,Western
Duel in the Sun,38499,Romance
Duel in the Sun,38499,Drama
Song of the South,38969,Family
Song of the South,38969,Music
Great Expectations,38574,Romance
Great Expectations,38574,Drama
Odd Man Out,39677,Crime
Odd Man Out,39677,Drama
Odd Man Out,39677,Thriller
Good News,39431,Comedy
Good News,39431,Romance
The Paradine Case,39694,Crime
The Paradine Case,39694,Drama
The Paradine Case,39694,Romance
The Paradine Case,39694,Thriller
Gunfighters,39441,Western
Crossfire,39286,Crime
Crossfire,39286,Drama
Crossfire,39286,Mystery
Crossfire,39286,Thriller
Out of the Past,39689,Crime
Out of the Past,39689,Drama
Out of the Past,39689,Romance
Out of the Past,39689,Thriller
Anna Karenina,40098,Drama
Anna Karenina,40098,Romance
Act of Violence,41088,Drama
Act of Violence,41088,Thriller
Bicycle Thieves,40522,Drama
I Was a Male War Bride,41498,Comedy
I Was a Male War Bride,41498,Romance
I Was a Male War Bride,41498,War
Harvey,42546,Comedy
Harvey,42546,Fantasy
Orpheus,41719,Drama
Orpheus,41719,Fantasy
Orpheus,41719,Romance
In a Lonely Place,42593,Thriller
In a Lonely Place,42593,Mystery
In a Lonely Place,42593,Drama
In a Lonely Place,42593,Romance
Ace in the Hole,43338,Drama
Strangers on a Train,44079,Crime
Strangers on a Train,44079,Thriller
Strangers on a Train,44079,Mystery
The Magic Box,43769,Drama
High Noon,44706,Western
High Noon,44706,Thriller
The Bad and the Beautiful,44391,Drama
The Bad and the Beautiful,44391,Romance
The Greatest Show on Earth,44672,Drama
The Greatest Show on Earth,44672,Family
The Greatest Show on Earth,44672,Romance
Mogambo,46085,Adventure
Mogambo,46085,Drama
Mogambo,46085,Romance
Ugetsu,46478,Fantasy
Ugetsu,46478,Drama
Ugetsu,46478,Mystery
It Came from Outer Space,45920,Horror
It Came from Outer Space,45920,Science Fiction
Phffft,47349,Comedy
Phffft,47349,Romance
Johnny Guitar,47136,Drama
Johnny Guitar,47136,Western
Johnny Guitar,47136,Romance
Executive Suite,46963,Drama
The Glenn Miller Story,47030,Drama
The Glenn Miller Story,47030,Music
The Glenn Miller Story,47030,Romance
Attila,46731,Drama
Attila,46731,War
Lady and the Tramp,48280,Family
Lady and the Tramp,48280,Animation
Lady and the Tramp,48280,Romance
Smiles of a Summer Night,48641,Comedy
Smiles of a Summer Night,48641,Romance
The Big Combo,47878,Crime
The Big Combo,47878,Drama
The Big Combo,47878,Thriller
Godzilla Raids Again,48127,Action
Godzilla Raids Again,48127,Adventure
Godzilla Raids Again,48127,Science Fiction
The Trouble with Harry,48750,Comedy
The Trouble with Harry,48750,Mystery
The Trouble with Harry,48750,Thriller
Not as a Stranger,48432,Drama
Not as a Stranger,48432,Romance
The Spanish Gardener,49787,Drama
The King and I,49408,Drama
The King and I,49408,Romance
The King and I,49408,Adventure
The King and I,49408,Music
The Court Jester,49096,Music
The Court Jester,49096,Action
The Court Jester,49096,Adventure
The Court Jester,49096,Comedy
The Court Jester,49096,Family
The Ten Commandments,49833,Drama
The Ten Commandments,49833,History
The Man Who Knew Too Much,49470,Crime
The Man Who Knew Too Much,49470,Drama
The Man Who Knew Too Much,49470,Mystery
The Man Who Knew Too Much,49470,Thriller
The Band of Honest Men,48981,Comedy
The True Story of Jesse James,51114,Action
The True Story of Jesse James,51114,Western
Wild Strawberries,50986,Drama
Sayonara,50933,Drama
Sayonara,50933,Romance
An Affair to Remember,50105,Drama
An Affair to Remember,50105,Romance
Kiss Them for Me,50599,Comedy
Kiss Them for Me,50599,Romance
Kiss Them for Me,50599,War
Forty Guns,50407,Western
The Vikings,52365,Action
The Vikings,52365,Adventure
The Vikings,52365,History
The Fly,51622,Drama
The Fly,51622,Horror
The Fly,51622,Science Fiction
The Screaming Skull,52169,Thriller
The Screaming Skull,52169,Horror
Gigi,51658,Comedy
Gigi,51658,Romance
A Bucket of Blood,52655,Comedy
A Bucket of Blood,52655,Horror
Where the Boys Are,54469,Comedy
Where the Boys Are,54469,Drama
Where the Boys Are,54469,Romance
Spartacus,54331,History
Spartacus,54331,War
Spartacus,54331,Drama
Spartacus,54331,Adventure
Let's Make Love,54022,Comedy
Let's Make Love,54022,Romance
Rocco and His Brothers,54248,Crime
Rocco and His Brothers,54248,Drama
La Dolce Vita,53779,Comedy
La Dolce Vita,53779,Drama
Peeping Tom,54167,Horror
Peeping Tom,54167,Thriller
Peeping Tom,54167,Drama
Shoot the Piano Player,54389,Drama
Shoot the Piano Player,54389,Thriller
Shoot the Piano Player,54389,Crime
Never on Sunday,54198,Drama
Never on Sunday,54198,Comedy
Never on Sunday,54198,Romance
Breakfast at Tiffany's,54698,Comedy
Breakfast at Tiffany's,54698,Romance
Lola,55093,Drama
Lola,55093,Romance
The Brain That Wouldn't Die,52646,Horror
The Brain That Wouldn't Die,52646,Science Fiction
That Touch of Mink,56575,Comedy
That Touch of Mink,56575,Romance
Boccaccio '70,55805,Romance
Boccaccio '70,55805,Fantasy
Boccaccio '70,55805,Comedy
Irma la Douce,57187,Comedy
Irma la Douce,57187,Romance
Charade,56923,Comedy
Charade,56923,Mystery
Charade,56923,Romance
Beach Party,56860,Comedy
Beach Party,56860,Music
The Kiss of the Vampire,57226,Horror
Divided Heaven,58139,Drama
Divided Heaven,58139,Romance
The Americanization of Emily,57840,Comedy
The Americanization of Emily,57840,Drama
The Americanization of Emily,57840,Romance
The Americanization of Emily,57840,War
Bikini Beach,57887,Comedy
Bikini Beach,57887,Music
Bikini Beach,57887,Romance
Man's Favorite Sport?,58324,Comedy
Man's Favorite Sport?,58324,Romance
The Time Travelers,58659,Science Fiction
Thunderball,59800,Adventure
Thunderball,59800,Action
Thunderball,59800,Thriller
Invasion of Astro-Monster,59346,Action
Invasion of Astro-Monster,59346,Adventure
Invasion of Astro-Monster,59346,Science Fiction
"Gamera, the Giant Monster",59080,Action
"Gamera, the Giant Monster",59080,Horror
"Gamera, the Giant Monster",59080,Science Fiction
Our Man Flint,59557,Adventure
Our Man Flint,59557,Comedy
Our Man Flint,59557,Science Fiction
Our Man Flint,59557,Action
The Graduate,61722,Comedy
The Graduate,61722,Drama
The Graduate,61722,Romance
Casino Royale,61452,Adventure
Casino Royale,61452,Action
Casino Royale,61452,Comedy
Charly,62794,Drama
Charly,62794,Romance
Charly,62794,Science Fiction
Hellfighters,63060,Action
Hellfighters,63060,Adventure
Hellfighters,63060,Romance
Hang 'em High,61747,Western
Gamera vs. Viras,63000,Adventure
Gamera vs. Viras,63000,Action
Gamera vs. Viras,63000,Science Fiction
Gamera vs. Viras,63000,Family
Dracula Has Risen from the Grave,62909,Horror
Oliver!,63385,Drama
Oliver!,63385,Family
Oliver!,63385,Music
Paint Your Wagon,64782,Drama
Paint Your Wagon,64782,Action
Paint Your Wagon,64782,Comedy
Paint Your Wagon,64782,Western
Paint Your Wagon,64782,Music
On Her Majesty's Secret Service,64757,Adventure
On Her Majesty's Secret Service,64757,Action
On Her Majesty's Secret Service,64757,Thriller
House of Dark Shadows,65856,Drama
House of Dark Shadows,65856,Horror
House of Dark Shadows,65856,Thriller
Tristana,66491,Drama
They Call Me Trinity,67355,Action
They Call Me Trinity,67355,Comedy
They Call Me Trinity,67355,Western
The Last Picture Show,67328,Drama
A Girl in Australia,66824,Comedy
Melody,67418,Comedy
Melody,67418,Drama
Melody,67418,Romance
Love in the Afternoon,68205,Drama
Love in the Afternoon,68205,Romance
The Godfather,68646,Drama
The Godfather,68646,Crime
"Aguirre, the Wrath of God",68182,Adventure
"Aguirre, the Wrath of God",68182,Drama
"Aguirre, the Wrath of God",68182,History
Don't Torture a Duckling,69019,Horror
"What's Up, Doc?",69495,Comedy
"What's Up, Doc?",69495,Romance
Lone Wolf and Cub: Baby Cart at the River Styx,68816,Action
Lone Wolf and Cub: Baby Cart at the River Styx,68816,Drama
The Mad Adventures of Rabbi Jacob,69747,Comedy
A Touch of Class,70819,Comedy
A Touch of Class,70819,Romance
American Graffiti,69704,Comedy
American Graffiti,69704,Drama
Payday,69067,Drama
Payday,69067,Music
The Three Musketeers,72281,Adventure
The Three Musketeers,72281,Comedy
The Three Musketeers,72281,History
Young Frankenstein,72431,Comedy
Zardoz,70948,Fantasy
Zardoz,70948,Action
Zardoz,70948,Thriller
Zardoz,70948,Science Fiction
Chinatown,71315,Crime
Chinatown,71315,Drama
Chinatown,71315,Mystery
Chinatown,71315,Thriller
The Godfather: Part II,71562,Drama
The Godfather: Part II,71562,Crime
Going Places,72353,Comedy
Going Places,72353,Drama
The Living Dead at Manchester Morgue,71431,Science Fiction
The Living Dead at Manchester Morgue,71431,Horror
The Sugarland Express,72226,Crime
The Sugarland Express,72226,Drama
"The Irony of Fate, or Enjoy Your Bath!",73179,Comedy
"The Irony of Fate, or Enjoy Your Bath!",73179,Romance
One Flew Over the Cuckoo's Nest,73486,Drama
Monty Python and the Holy Grail,71853,Adventure
Monty Python and the Holy Grail,71853,Comedy
Monty Python and the Holy Grail,71853,Fantasy
Mandingo,73349,History
Mandingo,73349,Action
Mandingo,73349,Romance
Mandingo,73349,Drama
The Outlaw Josey Wales,75029,Western
Logan's Run,74812,Action
Logan's Run,74812,Science Fiction
A Special Day,76085,Drama
A Special Day,76085,Romance
"The Devil, Probably",75938,Drama
Pete's Dragon,76538,Fantasy
Pete's Dragon,76538,Animation
Pete's Dragon,76538,Comedy
Pete's Dragon,76538,Family
The Man in the Iron Mask,74853,History
The Man in the Iron Mask,74853,Adventure
Damien: Omen II,77394,Horror
Avalanche,77189,Action
Avalanche,77189,Adventure
Avalanche,77189,Drama
La Cage aux Folles,77288,Comedy
Jaws 2,77766,Horror
Jaws 2,77766,Thriller
Gray Lady Down,77629,Thriller
Gray Lady Down,77629,Adventure
Gray Lady Down,77629,History
Gray Lady Down,77629,Drama
Pretty Baby,78111,Drama
All That Jazz,78754,Drama
Being There,78841,Comedy
Being There,78841,Drama
Time After Time,80025,Adventure
Time After Time,80025,Drama
Time After Time,80025,Comedy
Time After Time,80025,Science Fiction
Time After Time,80025,Thriller
The Muppet Movie,79588,Comedy
The Muppet Movie,79588,Adventure
The Muppet Movie,79588,Music
The Muppet Movie,79588,Family
The Shining,81505,Horror
The Shining,81505,Thriller
Somewhere in Time,81534,Drama
Somewhere in Time,81534,Fantasy
Somewhere in Time,81534,Romance
Ordinary People,81283,Drama
Battle Beyond the Stars,80421,Science Fiction
Battle Beyond the Stars,80421,Action
Battle Beyond the Stars,80421,Adventure
The Fox and the Hound,82406,Adventure
The Fox and the Hound,82406,Animation
The Fox and the Hound,82406,Drama
The Fox and the Hound,82406,Family
An American Werewolf in London,82010,Horror
An American Werewolf in London,82010,Comedy
Body Heat,82089,Crime
Body Heat,82089,Thriller
Body Heat,82089,Romance
Friday the 13th Part 2,82418,Horror
Friday the 13th Part 2,82418,Thriller
Stripes,83131,Action
Stripes,83131,Comedy
Ragtime,82970,Drama
Ragtime,82970,History
Fast Times at Ridgemont High,83929,Comedy
The Draughtsman's Contract,83851,Comedy
The Draughtsman's Contract,83851,Mystery
The Draughtsman's Contract,83851,Romance
The Draughtsman's Contract,83851,Crime
Fanny and Alexander,83922,Fantasy
Fanny and Alexander,83922,Drama
Fanny and Alexander,83922,Mystery
Porky's,84522,Comedy
48 Hrs.,83511,Thriller
48 Hrs.,83511,Action
48 Hrs.,83511,Comedy
48 Hrs.,83511,Crime
48 Hrs.,83511,Drama
Tenebre,84777,Horror
Tenebre,84777,Mystery
Tenebre,84777,Thriller
Swamp Thing,84745,Horror
Swamp Thing,84745,Science Fiction
The Scarlet Pimpernel,84637,Action
The Scarlet Pimpernel,84637,Drama
The Scarlet Pimpernel,84637,Romance
The Scarlet Pimpernel,84637,TV Movie
Tex,84783,Drama
Gandhi,83987,Drama
Gandhi,83987,History
Quarter to Two Before Jesus Christ,83824,Comedy
Rumble Fish,86216,Action
Rumble Fish,86216,Crime
Rumble Fish,86216,Drama
Videodrome,86541,Horror
Videodrome,86541,Mystery
Videodrome,86541,Science Fiction
Octopussy,86034,Adventure
Octopussy,86034,Action
Octopussy,86034,Thriller
The Outsiders,86066,Crime
The Outsiders,86066,Drama
Repo Man,87995,Comedy
Repo Man,87995,Science Fiction
Body Double,86984,Crime
Body Double,86984,Mystery
Body Double,86984,Thriller
The Ice Pirates,87451,Action
The Ice Pirates,87451,Science Fiction
The Ice Pirates,87451,Comedy
Best Defense,86955,Comedy
Best Defense,86955,Action
All of Me,86873,Comedy
All of Me,86873,Fantasy
All of Me,86873,Romance
C.H.U.D.,87015,Horror
C.H.U.D.,87015,Science Fiction
After Hours,88680,Comedy
After Hours,88680,Thriller
After Hours,88680,Drama
My Beautiful Laundrette,91578,Comedy
My Beautiful Laundrette,91578,Drama
My Beautiful Laundrette,91578,Romance
Fright Night,89175,Comedy
Fright Night,89175,Horror
Kiss of the Spider Woman,89424,Drama
Rocky IV,89927,Drama
Howling II: Stirba - Werewolf Bitch,89308,Thriller
Howling II: Stirba - Werewolf Bitch,89308,Horror
The Treasure of Swamp Castle,137226,Animation
Teen Wolf,90142,Comedy
Teen Wolf,90142,Fantasy
Teen Wolf,90142,Romance
Pale Rider,89767,Western
Highlander,91203,Adventure
Highlander,91203,Action
Highlander,91203,Fantasy
Top Gun,92099,Action
Top Gun,92099,Drama
Top Gun,92099,Adventure
The Money Pit,91541,Comedy
The Money Pit,91541,Romance
The Fly,91064,Horror
The Fly,91064,Science Fiction
Maximum Overdrive,91499,Horror
Maximum Overdrive,91499,Action
Maximum Overdrive,91499,Science Fiction
¡Three Amigos!,92086,Comedy
¡Three Amigos!,92086,Western
¡Three Amigos!,92086,Adventure
The Manhattan Project,91472,Science Fiction
The Manhattan Project,91472,Thriller
Critters,90887,Horror
Critters,90887,Action
Critters,90887,Comedy
Critters,90887,Science Fiction
Critters,90887,Thriller
Deadly Friend,90917,Horror
Deadly Friend,90917,Science Fiction
